id,neo4j_id,label
Rare_genetic_gastroenterological_disease_Orphanet_165652,872560,Rare genetic gastroenterological disease
Rare_genetic_gynecological_and_obstetrical_diseases_Orphanet_183731,872561,Rare genetic gynecological and obstetrical diseases
Rare_genetic_hematologic_disease_Orphanet_158300,872562,Rare genetic hematologic disease
Rare_genetic_hepatic_disease_Orphanet_156601,872563,Rare genetic hepatic disease
Rare_genetic_hyperkinetic_movement_disorder_Orphanet_496916,872564,Rare genetic hyperkinetic movement disorder
Rare_genetic_hypothalamic_or_pituitary_disease_Orphanet_183628,872565,Rare genetic hypothalamic or pituitary disease
Rare_genetic_immune_disease_Orphanet_183770,872566,Rare genetic immune disease
Rare_genetic_intellectual_disability_Orphanet_183757,872567,Rare genetic intellectual disability
Rare_genetic_male_infertility_Orphanet_399980,872568,Rare genetic male infertility
Rare_genetic_movement_disorder_Orphanet_183521,872569,Rare genetic movement disorder
Rare_genetic_myoclonus_Orphanet_307064,872570,Rare genetic myoclonus
Rare_genetic_neurological_disorder_Orphanet_71859,872571,Rare genetic neurological disorder
Rare_genetic_neuromuscular_disorder_with_ocular_motilityalignment_anomaly_Orphanet_522522,872572,Rare genetic neuromuscular disorder with ocular motility/alignment anomaly
Rare_genetic_nevus_Orphanet_622914,872573,Rare genetic nevus
Rare_genetic_ocular_motilityalignment_disorder_Orphanet_522516,872574,Rare genetic ocular motility/alignment disorder
Rare_genetic_odontal_or_periodontal_disorder_Orphanet_420755,872575,Rare genetic odontal or periodontal disorder
Rare_genetic_odontologic_disease_Orphanet_77830,872576,Rare genetic odontologic disease
Rare_genetic_ophthalmic_disorder_with_cortical_involvement_Orphanet_522508,872577,Rare genetic ophthalmic disorder with cortical involvement
Rare_genetic_ophthalmic_disorder_with_cranial_nerve_involvement_Orphanet_522510,872578,Rare genetic ophthalmic disorder with cranial nerve involvement
Rare_genetic_optic_nerve_disorder_Orphanet_522512,872579,Rare genetic optic nerve disorder
Rare_genetic_palpebral_disorder_Orphanet_522526,872580,Rare genetic palpebral disorder
Rare_genetic_parathyroid_disease_and_phosphocalcic_metabolism_disorder_Orphanet_183634,872581,Rare genetic parathyroid disease and phosphocalcic metabolism disorder
Rare_genetic_parkinsonian_disorder_Orphanet_307052,872582,Rare genetic parkinsonian disorder
Rare_genetic_renal_disease_Orphanet_98056,872583,Rare genetic renal disease
Rare_genetic_respiratory_disease_Orphanet_156610,872584,Rare genetic respiratory disease
Rare_genetic_retinal_disorder_Orphanet_522572,872585,Rare genetic retinal disorder
Rare_genetic_skin_disease_Orphanet_68346,872586,Rare genetic skin disease
Rare_genetic_syndromic_intellectual_disability_Orphanet_183763,872587,Rare genetic syndromic intellectual disability
Rare_genetic_systemic_or_rheumatologic_disease_Orphanet_271870,872588,Rare genetic systemic or rheumatologic disease
Rare_genetic_thyroid_disease_Orphanet_183631,872589,Rare genetic thyroid disease
Rare_genetic_tumor_Orphanet_68336,872590,Rare genetic tumor
Rare_genetic_urogenital_disease_Orphanet_156619,872591,Rare genetic urogenital disease
Rare_genetic_vascular_disease_Orphanet_233655,872592,Rare genetic vascular disease
Rare_genetic_venous_malformation_Orphanet_459548,872593,Rare genetic venous malformation
Rare_gynecologic_or_obstetric_disease_Orphanet_96344,872594,Rare gynecologic or obstetric disease
Rare_gynecological_tumor_Orphanet_98063,872595,Rare gynecological tumor
Rare_head_and_neck_malformation_Orphanet_155832,872596,Rare head and neck malformation
Rare_head_and_neck_tumor_Orphanet_290849,872597,Rare head and neck tumor
Rare_hematologic_disease_Orphanet_97992,872598,Rare hematologic disease
Rare_hemolytic_anemia_Orphanet_98363,872599,Rare hemolytic anemia
Rare_hemorrhagic_disorder_Orphanet_248308,872600,Rare hemorrhagic disorder
Rare_hemorrhagic_disorder_due_to_a_coagulation_factors_defect_Orphanet_248315,872601,Rare hemorrhagic disorder due to a coagulation factors defect
Rare_hemorrhagic_disorder_due_to_a_constitutional_coagulation_factors_defect_Orphanet_68334,872602,Rare hemorrhagic disorder due to a constitutional coagulation factors defect
Rare_hemorrhagic_disorder_due_to_a_constitutional_platelet_anomaly_Orphanet_71202,872603,Rare hemorrhagic disorder due to a constitutional platelet anomaly
Rare_hemorrhagic_disorder_due_to_a_constitutional_thrombocytopenia_Orphanet_275729,872604,Rare hemorrhagic disorder due to a constitutional thrombocytopenia
Rare_hemorrhagic_disorder_due_to_a_platelet_anomaly_Orphanet_248326,872605,Rare hemorrhagic disorder due to a platelet anomaly
Rare_hemorrhagic_disorder_due_to_a_qualitative_platelet_defect_Orphanet_275736,872606,Rare hemorrhagic disorder due to a qualitative platelet defect
Rare_hemorrhagic_disorder_due_to_an_acquired_platelet_anomaly_Orphanet_248347,872607,Rare hemorrhagic disorder due to an acquired platelet anomaly
Rare_hepatic_and_biliary_tract_tumor_Orphanet_101943,872608,Rare hepatic and biliary tract tumor
Rare_hepatic_disease_Orphanet_57146,872609,Rare hepatic disease
Rare_hereditary_autoinflammatory_disease_Orphanet_619238,872610,Rare hereditary autoinflammatory disease
Rare_hereditary_connective_tissue_disease_Orphanet_619249,872611,Rare hereditary connective tissue disease
Rare_hereditary_disease_with_avascular_necrosis_Orphanet_399185,872612,Rare hereditary disease with avascular necrosis
Rare_hereditary_disease_with_peripheral_neuropathy_Orphanet_207015,872613,Rare hereditary disease with peripheral neuropathy
Rare_hereditary_hemochromatosis_Orphanet_220489,872614,Rare hereditary hemochromatosis
Rare_hereditary_metabolic_disease_with_peripheral_neuropathy_Orphanet_207018,872615,Rare hereditary metabolic disease with peripheral neuropathy
Rare_hereditary_neurologic_disease_with_peripheral_neuropathy_Orphanet_207025,872616,Rare hereditary neurologic disease with peripheral neuropathy
Rare_hypercholesterolemia_Orphanet_477811,872617,Rare hypercholesterolemia
Rare_hyperkinetic_movement_disorder_Orphanet_494457,872618,Rare hyperkinetic movement disorder
Rare_hyperlipidemia_Orphanet_181422,872619,Rare hyperlipidemia
Rare_hyperopia_and_astigmatism_Orphanet_98621,872620,Rare hyperopia and astigmatism
Rare_hypertrophic_cardiomyopathy_Orphanet_217569,872621,Rare hypertrophic cardiomyopathy
Rare_hypoparathyroidism_Orphanet_181405,872622,Rare hypoparathyroidism
Rare_hypothalamic_or_pituitary_disease_Orphanet_181384,872623,Rare hypothalamic or pituitary disease
Rare_hypothyroidism_Orphanet_181396,872624,Rare hypothyroidism
Rare_immune_disease_Orphanet_98004,872625,Rare immune disease
Rare_inborn_errors_of_metabolism_Orphanet_68367,872626,Rare inborn errors of metabolism
Rare_infectious_disease_Orphanet_68416,872627,Rare infectious disease
Rare_infertility_Orphanet_98047,872628,Rare infertility
Rare_inflammatory_bowel_disease_Orphanet_104012,872629,Rare inflammatory bowel disease
Rare_intellectual_disability_Orphanet_87277,872630,Rare intellectual disability
Rare_intestinal_disease_Orphanet_117569,872631,Rare intestinal disease
Rare_lens_disease_Orphanet_98639,872632,Rare lens disease
Rare_lymphatic_system_anomaly_Orphanet_211255,872633,Rare lymphatic system anomaly
Rare_male_infertility_Orphanet_98048,872634,Rare male infertility
Rare_male_infertility_due_to_adrenal_disorder_Orphanet_399584,872635,Rare male infertility due to adrenal disorder
Rare_male_infertility_due_to_hypothalamicpituitarygonadal_axis_disorder_Orphanet_399572,872636,Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder
Rare_male_infertility_due_to_hypothalamicpituitarygonadal_axis_disorder_of_genetic_origin_Orphanet_399983,872637,Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin
Rare_male_infertility_due_to_testicular_endocrine_disorder_Orphanet_399685,872638,Rare male infertility due to testicular endocrine disorder
Rare_malignant_breast_tumor_Orphanet_180257,872639,Rare malignant breast tumor
Rare_malignant_epithelial_tumor_of_liver_and_intrahepatic_biliary_tract_Orphanet_424933,872640,Rare malignant epithelial tumor of liver and intrahepatic biliary tract
Rare_maxillofacial_surgical_disease_Orphanet_68329,872641,Rare maxillo-facial surgical disease
Rare_metabolic_liver_disease_Orphanet_101940,872642,Rare metabolic liver disease
Rare_mitochondrial_nonsyndromic_sensorineural_deafness_Orphanet_90641,872643,Rare mitochondrial non-syndromic sensorineural deafness
Rare_movement_disorder_Orphanet_102003,872644,Rare movement disorder
Rare_myoclonus_Orphanet_306747,872645,Rare myoclonus
Rare_neoplastic_disease_Orphanet_250908,872646,Rare neoplastic disease
Rare_nervous_system_tumor_Orphanet_98062,872647,Rare nervous system tumor
Rare_neurodegenerative_disease_Orphanet_182070,872648,Rare neurodegenerative disease
Rare_neuroinflammatory_or_neuroimmunological_disease_Orphanet_182064,872649,Rare neuroinflammatory or neuroimmunological disease
Rare_neurologic_disease_Orphanet_98006,872650,Rare neurologic disease
Rare_neurologic_disease_with_psychiatric_involvement_Orphanet_98033,872651,Rare neurologic disease with psychiatric involvement
Rare_neuromuscular_disorder_with_ocular_motilityalignment_anomaly_Orphanet_519347,872652,Rare neuromuscular disorder with ocular motility/alignment anomaly
Rare_nevus_Orphanet_294057,872653,Rare nevus
Rare_nonsyndromic_intellectual_disability_Orphanet_101685,872654,Rare non-syndromic intellectual disability
Rare_ocular_motilityalignment_disorder_Orphanet_519355,872655,Rare ocular motility/alignment disorder
Rare_odontal_or_periodontal_disorder_Orphanet_164001,872656,Rare odontal or periodontal disorder
Rare_odontologic_disease_Orphanet_98026,872657,Rare odontologic disease
Rare_ophthalmic_disorder_Orphanet_97966,872658,Rare ophthalmic disorder
Rare_ophthalmic_disorder_with_cortical_involvement_Orphanet_519343,872659,Rare ophthalmic disorder with cortical involvement
Rare_ophthalmic_disorder_with_cranial_nerve_involvement_Orphanet_519349,872660,Rare ophthalmic disorder with cranial nerve involvement
Rare_optic_nerve_disorder_Orphanet_519351,872661,Rare optic nerve disorder
Rare_otorhinolaryngologic_disease_Orphanet_98036,872662,Rare otorhinolaryngologic disease
Rare_otorhinolaryngological_malformation_Orphanet_96333,872663,Rare otorhinolaryngological malformation
Rare_palpebral_disorder_Orphanet_98560,872664,Rare palpebral disorder
Rare_parathyroid_disease_and_phosphocalcic_metabolism_anomaly_Orphanet_68415,872665,Rare parathyroid disease and phosphocalcic metabolism anomaly
Rare_parathyroid_tumor_Orphanet_100090,872666,Rare parathyroid tumor
Rare_parenchymal_liver_disease_Orphanet_101939,872667,Rare parenchymal liver disease
Rare_parkinsonian_disorder_Orphanet_68402,872668,Rare parkinsonian disorder
Rare_parkinsonian_syndrome_due_to_genetic_neurodegenerative_disease_Orphanet_307055,872669,Rare parkinsonian syndrome due to genetic neurodegenerative disease
Rare_parkinsonian_syndrome_due_to_neurodegenerative_disease_Orphanet_306666,872670,Rare parkinsonian syndrome due to neurodegenerative disease
Rare_paroxysmal_movement_disorder_Orphanet_306768,872671,Rare paroxysmal movement disorder
Rare_pediatric_rheumatologic_disease_Orphanet_486955,872672,Rare pediatric rheumatologic disease
Rare_pediatric_systemic_disease_Orphanet_280373,872673,Rare pediatric systemic disease
Rare_pediatric_vasculitis_Orphanet_280369,872674,Rare pediatric vasculitis
Rare_peripheral_neuropathy_Orphanet_98496,872675,Rare peripheral neuropathy
Rare_pervasive_developmental_disorder_Orphanet_168778,872676,Rare pervasive developmental disorder
Rare_photodermatosis_Orphanet_79390,872677,Rare photodermatosis
Rare_precocious_puberty_Orphanet_95708,872678,Rare precocious puberty
Rare_precocious_puberty_in_female_Orphanet_435561,872679,Rare precocious puberty in female
Rare_primary_hyperaldosteronism_Orphanet_181415,872680,Rare primary hyperaldosteronism
Rare_pulmonary_disease_Orphanet_101944,872681,Rare pulmonary disease
Rare_pulmonary_hypertension_Orphanet_71198,872682,Rare pulmonary hypertension
Rare_refraction_anomaly_Orphanet_98618,872683,Rare refraction anomaly
Rare_renal_disease_Orphanet_93626,872684,Rare renal disease
Rare_renal_tubular_disease_Orphanet_93603,872685,Rare renal tubular disease
Rare_renal_tumor_Orphanet_93619,872686,Rare renal tumor
Rare_respiratory_disease_Orphanet_97955,872687,Rare respiratory disease
Rare_respiratory_tumor_Orphanet_98060,872688,Rare respiratory tumor
Rare_retinal_disorder_Orphanet_519315,872689,Rare retinal disorder
Rare_retinal_vasculopathy_Orphanet_519317,872690,Rare retinal vasculopathy
Rare_rheumatologic_disease_Orphanet_182231,872691,Rare rheumatologic disease
Rare_scleral_disorder_Orphanet_519298,872692,Rare scleral disorder
Rare_skin_disease_Orphanet_89826,872693,Rare skin disease
Rare_skin_tumor_or_hamartoma_Orphanet_79386,872694,Rare skin tumor or hamartoma
Rare_sleep_disorder_Orphanet_68354,872695,Rare sleep disorder
Rare_soft_tissue_tumor_Orphanet_71209,872696,Rare soft tissue tumor
Rare_surgical_cardiac_disease_Orphanet_97965,872697,Rare surgical cardiac disease
Rare_surgical_thoracic_disease_Orphanet_97962,872698,Rare surgical thoracic disease
Rare_syndrome_with_cardiac_malformations_Orphanet_156532,872699,Rare syndrome with cardiac malformations
Rare_syndromic_intellectual_disability_Orphanet_102369,872700,Rare syndromic intellectual disability
Rare_syndromic_intellectual_disability_without_multiple_congenital_anomaliesdysmorphic_syndrome_Orphanet_611314,872701,Rare syndromic intellectual disability without multiple congenital anomalies/dysmorphic syndrome
Rare_systemic_disease_Orphanet_182222,872702,Rare systemic disease
Rare_systemic_or_rheumatologic_disease_Orphanet_98023,872703,Rare systemic or rheumatologic disease
Rare_systemic_or_rheumatological_disease_of_childhood_Orphanet_280342,872704,Rare systemic or rheumatological disease of childhood
Rare_thrombotic_disease_of_hematologic_origin_Orphanet_182054,872705,Rare thrombotic disease of hematologic origin
Rare_thrombotic_disorder_due_to_a_coagulation_factors_defect_Orphanet_248358,872706,Rare thrombotic disorder due to a coagulation factors defect
Rare_thrombotic_disorder_due_to_a_constitutional_coagulation_factors_defect_Orphanet_248361,872707,Rare thrombotic disorder due to a constitutional coagulation factors defect
Rare_thrombotic_disorder_due_to_a_platelet_anomaly_Orphanet_248368,872708,Rare thrombotic disorder due to a platelet anomaly
Rare_thrombotic_disorder_due_to_an_acquired_platelet_anomaly_Orphanet_248404,872709,Rare thrombotic disorder due to an acquired platelet anomaly
Rare_thyroid_carcinoma_Orphanet_100088,872710,Rare thyroid carcinoma
Rare_thyroid_disease_Orphanet_101955,872711,Rare thyroid disease
Rare_thyroid_tumor_Orphanet_100087,872712,Rare thyroid tumor
Rare_tumor_Orphanet_98057,872713,Rare tumor
Rare_tumor_of_liver_and_intrahepatic_biliary_tract_Orphanet_306636,872714,Rare tumor of liver and intrahepatic biliary tract
Rare_tumor_of_neuroepithelial_tissue_Orphanet_251558,872715,Rare tumor of neuroepithelial tissue
Rare_tumor_of_pancreas_Orphanet_180824,872716,Rare tumor of pancreas
Rare_tumor_of_salivary_glands_Orphanet_276142,872717,Rare tumor of salivary glands
Rare_urinary_tract_tumor_Orphanet_98058,872718,Rare urinary tract tumor
Rare_urogenital_disease_Orphanet_101433,872719,Rare urogenital disease
Rare_urogenital_tumor_Orphanet_182114,872720,Rare urogenital tumor
Rare_vascular_disease_Orphanet_68362,872721,Rare vascular disease
Rare_vascular_liver_disease_Orphanet_101938,872722,Rare vascular liver disease
