id,label,neo4j_id
Factor29_TB-LM,Abnormal Long Bone Growth,835864
Factor1_TB-LM,Abnormal Bone Ossification,835865
Factor22_TB-LM,Abnormal Bone Morphology,835866
Factor23_TB-LM,Developmental Abnormalities in Bones,835867
Factor25_TB-LM,Cancer Signaling Pathways,835868
Factor15_TB-LM,Abnormal Skeleton Morphology,835869
Factor21_TB-LM,Embryonic Development Defects,835870
Factor10_TB-LM,Significant Bone Shortening,835871
Factor30_TB-LM,Bone Morphology Issues,835872
Factor11_TB-LM,MicroRNA Related Genes,835873
Factor19_TB-LM,Tumor Incidence and Survival,835874
Factor8_TB-LM,Increased Body Metrics,835875
Factor26_TB-LM,Cellular Senescence and Pathways,835876
Factor2_TBLH-BMD,Chondrocyte Differentiation Regulation,835878
Factor3_TBLH-BMD,Basal Cell Carcinoma and Proliferation,835879
Factor5_TBLH-BMD,Wnt Signaling and Related Diseases,835880
Factor1_TBLH-BMD,Abnormal Bone Morphology and Ossification,835881
Factor4_TBLH-BMD,Abnormal Skeleton Development Phenotype,835882
Factor9_TBLH-BMD,Bone Mineralization and Ossification Regulation,835883
Factor6_TBLH-BMD,Abnormal Limb and Morphology Development,835884
Factor7_TBLH-BMD,Nephrogenesis and Kidney Development,835885
Factor8_TBLH-BMD,Heart and Muscle Tissue Development,835886
Factor8_TBV_Slicer,Pharyngeal Arch and Heart Abnormalities,835896
Factor5_TBV_Slicer,Epithelial Cell Differentiation,835897
Factor6_TBV_Slicer,Mandibular and Palate Abnormalities,835898
Factor7_TBV_Slicer,Cardiac Morphogenesis Processes,835899
Factor2_TBV_Slicer,Heart and Blood Vessel Issues,835900
Factor3_TBV_Slicer,Digestive System Development,835901
Factor4_TBV_Slicer,Craniofacial Defects,835902
Factor1_TBV_Slicer,Brain Development Abnormalities,835903
Factor10_TFR,Bone Morphogenesis Processes,835904
Factor4_TFR,Epithelial-Mesenchymal Transition Regulation,835905
Factor6_TFR,Chondrocyte Differentiation Pathways,835906
Factor8_TFR,Cardiac and Vascular Morphogenesis,835907
Factor2_TFR,Cartilage Development Regulation,835908
Factor7_TFR,Short Bone Abnormalities,835909
Factor12_TFR,Drug Response Variations,835910
Factor11_TFR,Gene Expression Changes,835911
Factor9_TFR,Adipose Tissue Gene Expression,835912
Factor13_TFR,Eye Development Pathways,835913
Factor5_TFR,Abnormal Placenta Vasculature,835914
Factor3_TFR,Abnormal Heart Development,835915
Factor1_TFR,Glycosylation of TSR Proteins,835916
Factor3_TG,Lipoprotein Remodeling Pathways,835919
Factor6_TG,Cholesterol Homeostasis and Remodeling,835920
Factor8_TG,Lipoprotein Assembly and Homeostasis,835921
Factor11_TG,Cholesterol Metabolism Abnormalities,835922
Factor18_TG,Age-Related Female Liver Coexpression,835923
Factor20_TG,GPCR and Kinase Interactions,835924
Factor25_TG,Liver Lipid Regulation Mechanisms,835925
Factor10_TG,Liver and Ion Channel Activity,835926
Factor14_TG,Lipid Transport Regulation,835927
Factor24_TG,Liver Male Age Expressions,835928
Factor23_TG,Cholesterol Transport Regulation,835929
Factor28_TG,Lipid Metabolic Regulation,835930
Factor4_TG,HDL Particle Associations,835931
Factor19_TG,Liver Gene Expression Networks,835932
Factor21_TG,Age and Gender Expressions,835933
Factor27_TG,GPCR Influences on Histones,835934
Factor2_TG,Liver Ion Channel Expression,835935
Factor7_TG,Age-Specific Liver Downregulation,835936
Factor12_TG,GPCR and Ion Channel Effects,835937
Factor22_TG,GPCR Compound Effects,835938
Factor30_TG,Downregulation in Liver Expressions,835939
Factor13_TG,Triglyceride Level Changes,835940
Factor1_TG,GPCR Coexpression and Kinases,835941
Factor5_TG,Gender-Specific Liver Dynamics,835942
Factor9_TG,Liver Age Group Expressions,835943
Factor17_TG,GPCR and Hormonal Responses,835944
Factor29_TG,GPCR,835945
Factor16_TG,Carbohydrate Homeostasis Functions,835946
Factor26_TG,Blood and Liver Interactions,835947
Factor15_TG,Cholesterol Level Decreases,835948
Factor4_TGinT2D,Cholesterol Production and Metabolism,835955
Factor10_TGinT2D,Chylomicron Assembly and Remodeling,835956
Factor11_TGinT2D,Cholesterol Production Inhibition,835957
Factor15_TGinT2D,Lipoprotein Clearance Pathways,835958
Factor19_TGinT2D,Familial Hyperlipidemia Studies,835959
Factor21_TGinT2D,HDL Particle Remodeling Processes,835960
Factor22_TGinT2D,Lipoprotein Particle Clearance and Regulation,835961
Factor5_TGinT2D,Chylomicron and Triglyceride Processing,835962
Factor16_TGinT2D,Lipid Biosynthesis Regulation,835963
Factor20_TGinT2D,Lipase Activity and Lipid Regulation,835964
Factor9_TGinT2D,Cholesterol Transport and Homeostasis,835965
Factor14_TGinT2D,Phospholipid and Cholesterol Efflux,835966
Factor8_TGinT2D,Homeostasis of Lipids and Sterols,835967
Factor17_TGinT2D,Triglyceride Metabolism Regulation,835968
Factor6_TGinT2D,Lipoprotein Lipase Regulation,835969
Factor12_TGinT2D,Lipid Metabolism Regulation,835970
Factor13_TGinT2D,Cholesterol Transport and Regulation,835971
Factor1_TGinT2D,Lipid and Fatty Acid Regulation,835972
Factor18_TGinT2D,Sterol Transport and Lipid Homeostasis,835973
Factor7_TGinT2D,Steroid Biosynthesis Regulation,835974
Factor3_TGinT2D,Lipid Metabolism and Catabolism,835975
Factor2_TGinT2D,HDL and Triglyceride Levels,835976
Factor1_TGnonT2D,Cholesterol Production and Lipoprotein Remodeling,835977
Factor7_TGnonT2D,Cholesterol Production and Lipoprotein Remodeling,835978
Factor8_TGnonT2D,Lipoprotein Remodeling and Catabolic Process,835979
Factor11_TGnonT2D,Liver Gene Expression in Males,835980
Factor16_TGnonT2D,Cholesterol Metabolism and Lipoprotein Clearance,835981
Factor17_TGnonT2D,Cholesterol Efflux and Lipid Localization,835982
Factor25_TGnonT2D,Female and Male Liver Gene Coexpression,835983
Factor27_TGnonT2D,Fatty Acid Metabolic Process Regulation,835984
Factor29_TGnonT2D,Lipid and Cholesterol Homeostasis,835985
Factor20_TGnonT2D,Male Liver Gene Expression Age Trends,835986
Factor28_TGnonT2D,Gene Expression Across Blood and Kidney,835987
Factor21_TGnonT2D,Age-Related Gene Coexpression in Liver,835988
Factor12_TGnonT2D,Liver Gene Coexpression Networks,835989
Factor15_TGnonT2D,Liver Gene Coexpression Across Ages,835990
Factor6_TGnonT2D,Elevated VLDL and Triglyceride Levels,835991
Factor24_TGnonT2D,Cholesterol and Lipid Metabolic Process Regulation,835992
Factor30_TGnonT2D,Regulation of Cholesterol Efflux and Transport,835993
Factor26_TGnonT2D,Regulation of Triglyceride Metabolism,835994
Factor4_TGnonT2D,Insulin and Leptin Signaling Pathways,835995
Factor5_TGnonT2D,Increased Fatty Acids and Hepatic Steatosis,835996
Factor10_TGnonT2D,Regulation of Lipid and Macrophage Differentiation,835997
Factor14_TGnonT2D,Lipid Metabolic Process Regulations,835998
Factor23_TGnonT2D,Lipid and Sterol Transport Regulation,835999
Factor22_TGnonT2D,Blood Gene Expression Comparisons Across Ages,836000
Factor3_TGnonT2D,Decreased Lipoproteins and Hepatic Steatosis,836001
Factor18_TGnonT2D,Abnormal Lipid and Cholesterol Levels,836002
Factor13_TGnonT2D,Liver-Specific Gene Regulation,836003
Factor19_TGnonT2D,Decreased Triglyceride and Insulin Levels,836004
Factor2_TGnonT2D,Decreased HDL and Triglyceride Levels,836005
Factor9_TGnonT2D,Carbohydrate Homeostasis and Insulin Response,836006
Factor10_TGtoHDL,HDL Particle Remodeling,836007
Factor18_TGtoHDL,Cholesterol Level Abnormalities,836008
Factor19_TGtoHDL,Lipid Transport Regulation,836009
Factor20_TGtoHDL,Lipid and Sterol Homeostasis,836010
Factor23_TGtoHDL,Triglyceride Metabolism Regulation,836011
Factor2_TGtoHDL,Cholesterol Production Regulation,836012
Factor8_TGtoHDL,Lipid Storage and Response,836013
Factor11_TGtoHDL,Lipid and Triglyceride Regulation,836014
Factor21_TGtoHDL,Decreased LDL and HDL Levels,836015
Factor4_TGtoHDL,Lipoprotein Metabolism and Regulation,836016
Factor13_TGtoHDL,Triglyceride Metabolism Processes,836017
Factor1_TGtoHDL,Adiponectin and Lipid Metabolism,836018
Factor7_TGtoHDL,Elevated Lipid Levels Issues,836019
Factor25_TGtoHDL,Cholesterol and Adiponectin Abnormalities,836020
Factor29_TGtoHDL,Cholesterol Efflux Regulation,836021
Factor22_TGtoHDL,Liver-Specific Gene Expression,836022
Factor27_TGtoHDL,Lipid Homeostasis and Cholesterol,836023
Factor15_TGtoHDL,Lipid Metabolism Regulation,836024
Factor26_TGtoHDL,Lipid Localization Regulation,836025
Factor9_TGtoHDL,Glucose Homeostasis and Insulin,836026
Factor12_TGtoHDL,Fatty Acid and Ketone Levels,836027
Factor17_TGtoHDL,Increased Triglycerides and Insulin,836028
Factor5_TGtoHDL,Diabetes and Metabolic Disorders,836029
Factor28_TGtoHDL,Metabolic Abnormalities and Triglycerides,836030
Factor6_TGtoHDL,Cholesterol and Glucose Levels,836031
Factor24_TGtoHDL,Fatty Acid and Lipid Regulation,836032
Factor16_TGtoHDL,Decreased Circulating Lipid Levels,836033
Factor14_TGtoHDL,Carbohydrate Response and Regulation,836034
Factor3_TGtoHDL,Reproductive Physiology Abnormalities,836035
Factor6_THR,Abnormal morphology of cartilage,836039
Factor7_THR,Fibula morphology and signaling,836040
Factor14_THR,Bone growth and proliferation,836041
Factor15_THR,Regulation of chondrocyte differentiation,836042
Factor16_THR,Hedgehog signaling pathways,836043
Factor24_THR,Embryonic limb morphogenesis,836044
Factor30_THR,Abnormal long bone development,836045
Factor1_THR,Joint and cartilage development,836046
Factor3_THR,Osteoblast development abnormalities,836047
Factor5_THR,Chondrocyte differentiation irregularities,836048
Factor13_THR,Epithelial fold morphogenesis,836049
Factor22_THR,Abnormal skeletal morphology,836050
Factor23_THR,Cartilage and phalanx abnormalities,836051
Factor25_THR,Abnormal chondrocyte and ossification,836052
Factor27_THR,Chondrodystrophy and limb shortening,836053
Factor4_THR,Cartilage and epiphyseal issues,836054
Factor12_THR,Chondrocyte differentiation regulation,836055
Factor17_THR,Bone growth and development,836056
Factor26_THR,Shortened limb bones,836057
Factor29_THR,Delayed bone ossification,836058
Factor8_THR,Dwarfism and bone development,836059
Factor2_THR,Abnormal morphology in bones,836060
Factor10_THR,Abnormalities in limb bones,836061
Factor19_THR,Short facial and cranium features,836062
Factor9_THR,Morphogenesis in cartilage development,836063
Factor11_THR,Decreased bone volume and density,836064
Factor18_THR,Abnormal vertebrae and cartilage,836065
Factor20_THR,Bone mineralization processes,836066
Factor28_THR,Osteoblast differentiation regulation,836067
Factor21_THR,Skeletal system development,836068
Factor16_TJR,Xiphoid and osteoblast morphology issues,836069
Factor17_TJR,Limb and pelvic girdle abnormalities,836070
Factor19_TJR,Cranial suture and fibula issues,836071
Factor22_TJR,Chondrodystrophy and limb shortening,836072
Factor23_TJR,Chondrocyte differentiation regulation,836073
Factor24_TJR,Endochondral bone development processes,836074
Factor29_TJR,Embryonic appendage and limb morphogenesis,836075
Factor3_TJR,Neurocranium and long bone issues,836076
Factor10_TJR,Abnormalities in axial skeleton structure,836077
Factor20_TJR,Cartilage and chondrocyte abnormalities,836078
Factor28_TJR,Bone ossification delays and issues,836079
Factor9_TJR,Cranium and fibula malformations,836080
Factor26_TJR,Short limbs and limb morphology,836081
Factor5_TJR,Cartilage and bone ossification delays,836082
Factor8_TJR,Abnormalities in limb and rib morphology,836083
Factor2_TJR,Short ulna and humerus development,836084
Factor13_TJR,Osteoblast differentiation abnormalities,836085
Factor14_TJR,Cartilage and long bone issues,836086
Factor30_TJR,Skull and scapula development issues,836087
Factor4_TJR,Cranium and skeleton abnormalities,836088
Factor15_TJR,Embryonic skeletal system development,836089
Factor12_TJR,Decreased bone volume and mineralization,836090
Factor1_TJR,Abnormal bone and skeleton morphology,836091
Factor25_TJR,Long bone morphology and ossification,836092
Factor27_TJR,Short humerus and limb bones,836093
Factor11_TJR,Osteoblast differentiation and proliferation,836094
Factor21_TJR,Long bone epiphyseal plate issues,836095
Factor6_TJR,Mesenchyme and epithelial transitions,836096
Factor7_TJR,Bone mineralization and morphology issues,836097
Factor18_TJR,Osteoblast differentiation regulation,836098
Factor1_TKR,Craniofacial and Chondrocyte Abnormalities,836099
Factor3_TKR,Short Ribs and Bone Morphology,836100
Factor5_TKR,Chondrodystrophy and Bone Dysplasia,836101
Factor2_TKR,Craniofacial Morphology and Lethality,836102
Factor7_TKR,Short Limbs and Craniofacial Abnormalities,836103
Factor4_TKR,Limb Bone Shortening Abnormalities,836104
Factor6_TKR,Chondrocyte Differentiation and Ossification,836105
Factor3_TL,Telomere Elongation and Maintenance,836106
Factor5_TL,Negative Telomere Regulation,836107
Factor2_TL,Telomere and Chromosome Regulation,836108
Factor6_TL,Positive Telomere Regulation,836109
Factor4_TL,Positive Telomere Regulation,836110
Factor1_TL,Hematopoiesis and Stem Cells,836111
Factor1_TLC_Slicer,Eye and Urinary System Development,836112
Factor6_TSH,Congenital Hypothyroidism and Thyroid Function,836113
Factor12_TSH,Thyroid Hormone Regulation in Adults,836114
Factor28_TSH,Digestive System and Cartilage Development,836115
Factor2_TSH,Abnormal Thyroid and Pancreas Morphology,836116
Factor9_TSH,Thyroid Function and Hormone Abnormalities,836117
Factor21_TSH,Lung Morphogenesis and Development,836118
Factor4_TSH,Thyroid Hormone Levels and Growth,836119
Factor20_TSH,Thyroid Development and Hormone Levels,836120
Factor7_TSH,Beta Cell Morphology and Metabolism,836121
Factor24_TSH,Organ Growth and Development Regulation,836122
Factor30_TSH,Kidney Development and Epithelial Morphogenesis,836123
Factor1_TSH,Organ Morphogenesis and Differentiation,836124
Factor10_TSH,Endocardial Cushion and Heart Development,836125
Factor14_TSH,Organ Morphogenesis and Differentiation,836126
Factor3_TSH,Endocrine System and Hormone Regulation,836127
Factor15_TSH,Endocrine Development and Thyroid Regulation,836128
Factor16_TSH,Endocrine Development with Beta Cell Abnormality,836129
Factor17_TSH,Endocrine and Gland Development,836130
Factor23_TSH,Gland Development and Morphogenesis,836131
Factor29_TSH,Cardiac Morphogenesis and Septation,836132
Factor25_TSH,Heart Development and Septation,836133
Factor18_TSH,Fibroblast Growth Factor Signaling,836134
Factor19_TSH,Signaling Pathways in Cancer,836135
Factor8_TSH,Glucose Homeostasis and Cell Signaling,836136
Factor13_TSH,Insulin Sensitivity and Glucose Homeostasis,836137
Factor26_TSH,Insulin Signaling and Beta Cell Dynamics,836138
Factor5_TSH,Heart and Epithelial Morphogenesis,836139
Factor22_TSH,Cancer Pathways and Organogenesis,836140
Factor11_TSH,Organ Growth and Cardiac Development,836141
Factor27_TSH,Vascular Development and Migration,836142
Factor1_TT3overFT4,Thyroid Hormone Metabolism,836175
Factor3_TT3overFT4,Abnormal Thyroid Hormones,836176
Factor2_TT3overFT4,Thyroid Hormone Biosynthesis,836177
Factor1_TTMVz,Bone Development and Regulation,836178
Factor1_TestiHypo,Cardiac Structure Abnormalities,836179
Factor3_TestiHypo,Development of Renal Structures,836180
Factor2_TestiHypo,Cerebellum and Skeleton Issues,836181
Factor4_Testosterone,Progesterone Metabolism,836182
Factor7_Testosterone,Bile Acid and Steroid Metabolism,836183
Factor12_Testosterone,Hormone and Alcohol Biosynthesis,836184
Factor14_Testosterone,Steroidogenic Pathways,836185
Factor18_Testosterone,Glucocorticoid and Steroid Metabolism,836186
Factor3_Testosterone,Estrogen Metabolic Processes,836187
Factor5_Testosterone,Steroid Hormone Metabolism,836188
Factor6_Testosterone,Xenobiotics and Steroid Metabolism,836189
Factor11_Testosterone,Estrogen and Steroid Biosynthesis,836190
Factor17_Testosterone,Steroid Metabolism in Cardiomyocytes,836191
Factor19_Testosterone,Estrogen and Steroid Biosynthesis,836192
Factor20_Testosterone,Acid Binding and Metabolism,836193
Factor24_Testosterone,Biological Oxidations and Metabolism,836194
Factor22_Testosterone,Alcohol and Hormone Metabolism,836195
Factor23_Testosterone,Estrogen and Xenobiotic Metabolism,836196
Factor16_Testosterone,Hormone and Steroid Processes,836197
Factor15_Testosterone,Nuclear Receptor Pathways,836198
Factor2_Testosterone,Female Reproductive Disorders,836199
Factor1_Testosterone,Drug Metabolism and Coexpression,836200
Factor13_Testosterone,Alcohol Metabolism and Conjugation,836201
Factor8_Testosterone,Steroid Metabolism in Liver,836202
Factor21_Testosterone,Xenobiotic Metabolism and Response,836203
Factor9_Testosterone,Lipid and Xenobiotic Response,836204
Factor10_Testosterone,Hormone and Alcohol Metabolism,836205
Factor1_Testosterone_bioavailable,Ovarian hormone imbalance effects,836206
Factor2_Testosterone_bioavailable,Hormonal decrease and prolonged diestrus,836207
Factor5_Testosterone_bioavailable,Male reproductive system abnormalities,836208
Factor3_Testosterone_bioavailable,Glucocorticoid drug metabolism pathways,836209
Factor7_Testosterone_bioavailable,Steroid metabolism and hydroxylase activity,836210
Factor9_Testosterone_bioavailable,Steroid metabolic processes overview,836211
Factor11_Testosterone_bioavailable,Bile acid and steroid metabolism,836212
Factor16_Testosterone_bioavailable,Steroid metabolism and dehydrogenase activity,836213
Factor4_Testosterone_bioavailable,Steroid hormone synthesis and metabolism,836214
Factor10_Testosterone_bioavailable,Steroidogenesis pathways in metabolism,836215
Factor13_Testosterone_bioavailable,Bile acid metabolism and steroid processing,836216
Factor19_Testosterone_bioavailable,Androgen metabolism and steroid synthesis,836217
Factor24_Testosterone_bioavailable,Retinoic acid and terpenoid metabolism,836218
Factor15_Testosterone_bioavailable,Lipid and glucose homeostasis issues,836219
Factor8_Testosterone_bioavailable,Drug metabolism and detoxification processes,836220
Factor25_Testosterone_bioavailable,Cytochrome P450 activities in metabolism,836221
Factor28_Testosterone_bioavailable,Nuclear receptors and metabolic pathways,836222
Factor26_Testosterone_bioavailable,Estrogen and xenobiotic metabolic processes,836223
Factor12_Testosterone_bioavailable,Drug absorption and metabolism,836224
Factor14_Testosterone_bioavailable,Hormonal changes and uterus weight,836225
Factor23_Testosterone_bioavailable,Hormonal metabolic process pathways,836226
Factor6_Testosterone_bioavailable,Insulin resistance and glucose issues,836227
Factor21_Testosterone_bioavailable,Ovarian follicle development issues,836228
Factor29_Testosterone_bioavailable,Estrous cycle and reproductive issues,836229
Factor22_Testosterone_bioavailable,Liver-specific gene expression profiles,836230
Factor17_Testosterone_bioavailable,Lipid and glucose imbalance regulation,836231
Factor18_Testosterone_bioavailable,Steroid metabolism and bile recycling,836232
Factor27_Testosterone_bioavailable,Regulation of steroid biosynthesis,836233
Factor20_Testosterone_bioavailable,Sterol and steroid metabolic processes,836234
Factor7_Testosterone_total,Glucuronidation and Drug Metabolism,836237
